[GIN] 2022/07/29 - 11:44:39 | 200 |    117.1465ms |    172.23.208.1 | POST     "/auth/login/"
[GIN] 2022/07/29 - 15:02:54 | 200 |      7.5292ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:02:54 | 200 |      13.837ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:03:23 | 200 |      27.188ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 15:03:54 | 200 |      4.6147ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 15:03:54 | 200 |      3.2205ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 15:03:54 | 200 |      4.9743ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:03:54 | 200 |      4.0974ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:03:54 | 200 |        2.04ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:03:54 | 200 |      2.0704ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:03:54 | 200 |     13.8591ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 15:03:54 | 200 |     12.8209ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 15:03:54 | 200 |      16.093ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 15:03:54 | 200 |     13.0815ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 15:03:54 | 200 |      5.6596ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:03:54 | 200 |     11.0154ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:03:54 | 200 |      5.2229ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:03:54 | 200 |     14.2283ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:04:54 | 200 |      5.0385ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 15:04:54 | 200 |      4.0205ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 15:04:54 | 200 |      4.4532ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:04:54 | 200 |      4.0379ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:04:54 | 200 |      1.8477ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:04:54 | 200 |      1.5588ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:04:54 | 200 |     10.9236ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 15:04:54 | 200 |     14.6433ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 15:04:54 | 200 |     12.7007ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 15:04:54 | 200 |     12.0484ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 15:04:54 | 200 |      4.9628ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:04:54 | 200 |     11.4072ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:04:54 | 200 |     11.1178ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:04:54 | 200 |      9.5952ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:05:23 | 200 |     29.9166ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 15:05:54 | 200 |      7.0493ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 15:05:54 | 200 |      4.8957ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 15:05:54 | 200 |      5.2684ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:05:54 | 200 |      5.3711ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:05:54 | 200 |      2.1694ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:05:54 | 200 |      1.7461ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:05:54 | 200 |     21.0659ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 15:05:54 | 200 |     21.2654ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 15:05:54 | 200 |     19.1223ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 15:05:54 | 200 |      19.389ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 15:05:54 | 200 |      6.6533ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:05:54 | 200 |     12.8972ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:05:54 | 200 |      7.4178ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:05:54 | 200 |     14.4477ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:06:54 | 200 |        5.14ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 15:06:54 | 200 |      3.5503ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 15:06:54 | 200 |       5.056ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:06:54 | 200 |      4.1161ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:06:54 | 200 |      1.7481ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:06:54 | 200 |      1.5697ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:06:54 | 200 |     10.6042ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 15:06:54 | 200 |      11.972ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 15:06:54 | 200 |     12.8328ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 15:06:54 | 200 |     13.1451ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 15:06:54 | 200 |      8.6792ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:06:54 | 200 |      8.6377ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:06:54 | 200 |      9.9908ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:06:54 | 200 |      9.9632ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:07:23 | 200 |     25.7306ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 15:07:54 | 200 |       4.362ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 15:07:54 | 200 |      4.0439ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 15:07:54 | 200 |      6.0686ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:07:54 | 200 |      4.6111ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:07:54 | 200 |      1.8923ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:07:54 | 200 |      1.6215ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:07:54 | 200 |     18.7448ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 15:07:54 | 200 |      15.322ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 15:07:54 | 200 |     16.7735ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 15:07:54 | 200 |     14.2971ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 15:07:54 | 200 |      6.0887ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:07:54 | 200 |      8.4344ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:07:54 | 200 |      5.7944ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:07:54 | 200 |     13.1732ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:08:54 | 200 |      5.6647ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 15:08:54 | 200 |      5.5855ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 15:08:54 | 200 |      8.0224ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:08:54 | 200 |       5.856ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:08:54 | 200 |      1.7498ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:08:54 | 200 |      2.0682ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:08:54 | 200 |     19.0186ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 15:08:54 | 200 |     17.0678ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 15:08:54 | 200 |      13.233ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 15:08:54 | 200 |      16.725ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 15:08:54 | 200 |      5.7699ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:08:54 | 200 |     15.5172ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:08:54 | 200 |      4.5203ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:08:54 | 200 |     12.5981ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:09:23 | 200 |     17.2462ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 15:09:54 | 200 |      6.6882ms |    172.23.208.1 | GET      "/auth/refresh/"
[GIN] 2022/07/29 - 15:09:54 | 200 |      4.2409ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 15:09:54 | 200 |      4.1593ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 15:09:54 | 200 |      4.8036ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:09:54 | 200 |      4.3177ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:09:54 | 200 |      2.8104ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:09:54 | 200 |      3.8024ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:09:54 | 200 |      11.559ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 15:09:54 | 200 |     17.0374ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 15:09:54 | 200 |     13.7948ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 15:09:54 | 200 |     15.6789ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 15:09:54 | 200 |      4.8509ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:09:54 | 200 |      7.8861ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:09:54 | 200 |      6.7949ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:09:54 | 200 |     12.9864ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:10:54 | 200 |      4.5929ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 15:10:54 | 200 |      5.0698ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 15:10:54 | 200 |      5.8451ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:10:54 | 200 |       5.622ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:10:54 | 200 |      2.1134ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:10:54 | 200 |      2.1399ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:10:54 | 200 |     17.4195ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 15:10:54 | 200 |     17.6234ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 15:10:54 | 200 |     12.9464ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 15:10:54 | 200 |     15.1241ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 15:10:54 | 200 |      5.7837ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:10:54 | 200 |      9.0055ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:10:54 | 200 |       6.405ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:10:54 | 200 |      8.5743ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:11:23 | 200 |     15.5104ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 15:11:54 | 200 |      4.7161ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 15:11:54 | 200 |      4.8135ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 15:11:54 | 200 |      6.9593ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:11:54 | 200 |      5.2278ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:11:54 | 200 |      1.5979ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:11:54 | 200 |      2.7432ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:11:54 | 200 |     17.8857ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 15:11:54 | 200 |     18.3748ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 15:11:54 | 200 |      14.371ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 15:11:54 | 200 |     16.2962ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 15:11:54 | 200 |      5.5644ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:11:54 | 200 |     11.3004ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:11:54 | 200 |       7.791ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:11:54 | 200 |      15.328ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:12:54 | 200 |     11.5955ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 15:12:54 | 200 |      5.1189ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 15:12:54 | 200 |      6.0733ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:12:54 | 200 |      6.3877ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:12:54 | 200 |        2.14ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:12:54 | 200 |      2.4391ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:12:54 | 200 |     16.0938ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 15:12:54 | 200 |     13.1643ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 15:12:54 | 200 |     16.1931ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 15:12:54 | 200 |     12.9797ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 15:12:54 | 200 |      5.2094ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:12:54 | 200 |       7.822ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:12:54 | 200 |      7.7617ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:12:54 | 200 |     13.2693ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:13:23 | 200 |      9.8606ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 15:13:54 | 200 |       5.336ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 15:13:54 | 200 |      6.1043ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 15:13:54 | 200 |      7.6946ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:13:54 | 200 |      5.8893ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:13:54 | 200 |      3.1228ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:13:54 | 200 |      3.6917ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:13:54 | 200 |     15.7043ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 15:13:54 | 200 |     17.5312ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 15:13:54 | 200 |     13.5013ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 15:13:54 | 200 |     16.7643ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 15:13:54 | 200 |      6.4747ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:13:54 | 200 |     12.5578ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:13:54 | 200 |     11.7866ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:13:54 | 200 |     10.9042ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:14:54 | 200 |      6.2612ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 15:14:54 | 200 |      5.7205ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 15:14:54 | 200 |      6.0031ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:14:54 | 200 |      5.1248ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:14:54 | 200 |      2.3054ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:14:54 | 200 |      1.9818ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:14:54 | 200 |     16.7063ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 15:14:54 | 200 |     16.3654ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 15:14:54 | 200 |     17.7153ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 15:14:54 | 200 |     14.0856ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 15:14:54 | 200 |      8.7244ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:14:54 | 200 |      8.3132ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:14:54 | 200 |      6.3105ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:14:54 | 200 |      9.3254ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:15:23 | 200 |     29.8703ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 15:15:54 | 200 |     14.7992ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 15:15:54 | 200 |      7.5983ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 15:15:54 | 200 |      6.6385ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:15:54 | 200 |      4.7264ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:15:54 | 200 |      1.6622ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:15:54 | 200 |      1.7561ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:15:54 | 200 |     18.8416ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 15:15:54 | 200 |     19.6194ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 15:15:54 | 200 |     13.5687ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 15:15:54 | 200 |     16.1746ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 15:15:54 | 200 |      5.1325ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:15:54 | 200 |      10.313ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:15:54 | 200 |     12.3371ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:15:54 | 200 |     14.0089ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:16:54 | 200 |      4.2025ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 15:16:54 | 200 |      4.0709ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 15:16:54 | 200 |      6.1427ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:16:54 | 200 |       6.599ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:16:54 | 200 |      2.1584ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:16:54 | 200 |      2.2463ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:16:54 | 200 |     16.0401ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 15:16:54 | 200 |     20.1726ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 15:16:54 | 200 |     18.4003ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 15:16:54 | 200 |     14.7125ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 15:16:54 | 200 |      6.3419ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:16:54 | 200 |      8.7155ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:16:54 | 200 |      4.6604ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:16:54 | 200 |     10.7266ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:17:23 | 200 |     27.1277ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 15:17:54 | 200 |      9.2482ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 15:17:54 | 200 |      4.7001ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 15:17:54 | 200 |      6.3481ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:17:54 | 200 |      4.1808ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:17:54 | 200 |       1.884ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:17:54 | 200 |      1.9444ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:17:54 | 200 |     11.9612ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 15:17:54 | 200 |     14.5804ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 15:17:54 | 200 |     17.6851ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 15:17:54 | 200 |      15.125ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 15:17:54 | 200 |      8.7926ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:17:54 | 200 |      10.023ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:17:54 | 200 |      7.2072ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:17:54 | 200 |     14.1801ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 15:18:54 | 200 |      4.2867ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 15:18:54 | 200 |      3.0205ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 15:18:54 | 200 |      4.3324ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:18:54 | 200 |      5.5051ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:18:54 | 200 |      2.4803ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:18:54 | 200 |      2.3565ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 15:18:54 | 200 |     30.4597ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 15:18:54 | 200 |     30.1436ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 15:18:54 | 200 |     46.3547ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 15:18:54 | 200 |     34.6295ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 15:18:54 | 200 |     17.1471ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 15:18:54 | 200 |     28.0893ms |    172.23.208.1 | POST     "/device_data/"
